,user_name,user_followers,date,text
246251,CoinJar,11902.0,2021-06-20,#Bitcoin price update: https://t.co/OSuXSjxjml
246401,MartyParty,21531.0,2021-06-20,Vicious cup and handle from #bitcoin - on your ass.
246889,Meltem Demir◎rs,190127.0,2021-06-20,"1/ the #Bitcoin  network is a complex, dynamic ecosytem, and the latest changes to the distribution of the network are interesting, but not unpredecented

let's look at the data - here is how market share has evolved over the last three months https://t.co/i1GYhEq3CK"
247058,Mark Jeffrey ⚡️🚀,42759.0,2021-06-20,"@alanajoy @bradmillscan @dotkrueger @bensig Ah ... it does not allow me to deposit #Bitcoin I already own?

Looks like I can only buy Bitcoin using a bank account or credit card, no direct BTC --&gt; deposit rail."
247129,Kraken Exchange,722740.0,2021-06-20,"Kraken clients located in Australia have a unique opportunity to invest part of their retirement savings into #Bitcoin &amp; other cryptocurrencies 🐨💰

Learn how to use your SMSF to invest in crypto with Kraken: https://t.co/HGPolcsHbX https://t.co/OEmw6LKqOX"
247208,Shug 🤙🏻,1774.0,2021-06-20,"HODLing 🤙🏻 #bitcoin

*don’t forget to sign up for our cult, it’s not really a cult.👇🏻

https://t.co/Lz20a75Ckq 🌱 https://t.co/BOYyV3ysGY"
247272,MartyParty,21532.0,2021-06-20,Bear trap on #Bitcoin https://t.co/fnLtIsOMGo
247320,MartyParty,21532.0,2021-06-20,"Is #bitcoin trying to tell us something here??????

""W"" ""E"" ""I"" HY???? https://t.co/sFhsFfdVs0"
247419,Mark Jeffrey ⚡️🚀,42759.0,2021-06-20,@bradmillscan @dotkrueger @bensig What phone app should I download right now to start using #Bitcoin in El Salvador as easily as what Fred's  Proton stuff provides?
247622,Bitcoin News,1444595.0,2021-06-20,A pro-bitcoin lawmaker in Paraguay will present a #bitcoin bill in congress next month with the aim to make the country a hub for #cryptocurrency investors worldwide. https://t.co/a94HYeIUl1
247668,Business Insider India🇮🇳,109161.0,2021-06-20,"The father of #ElSalvador's Bitcoin Beach received an anonymous donation of a cryptocurrency fortune - now the local economy runs on it

#Bitcoin 

https://t.co/lOr6wwhgVl https://t.co/t9NCGtUCLu"
247699,John Nosta,66427.0,2021-06-20,Adam Back is Satoshi Nakamoto | Charles Hoskinson and Lex Fridman https://t.co/Nyu3pHW4vG @lexfridman #cryptocurrency #Bitcoin
247722,Stickybuds,6158.0,2021-06-20,Can't wait to play some banging tune's at @maxkeiser's Bitcoin Maximalist party in Austin Texas! #Bitcoin https://t.co/d0QSZwVQb0
247835,MartyParty,21532.0,2021-06-20,36200 and we fly to the moon!! #Bitcoin 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🐂🐂🐂🐂🐂🐂🐂
247912,David Gokhshtein,398624.0,2021-06-20,"People are asking me what about #Bitcoin and $DOGE as a pick up. 

Alright did that."
248616,Grady Booch,65642.0,2021-06-20,@lmatteis Precisely: it is not vanilla #bitcoin
248708,Kraken Exchange,722741.0,2021-06-20,🧐 What's the most important lesson you've learned from getting involved in #Bitcoin?
248897,Keith “KO kid” Berry,15738.0,2021-06-20,China has been banning #Bitcoin Since Btc was programmed 👀🤦🏻‍♂️Had to Remind myself that today
249012,Kareem Farid🇪🇬🇦🇪كريم فريد,52809.0,2021-06-20,"Just logged in my @MashreqTweets mobile app and discovered that #Bitcoin, $ETH and $ETC @Grayscale ETFs are available for trading in UAE directly from the bank mobile app.

That’s big news
@DocumentingBTC https://t.co/cLwMxgGk2X"
249208,Grady Booch,65642.0,2021-06-20,"At first glance, this sounds intriguing, but dig deeper.

The average cost of a #bitcoin transaction is ATM close to $5.

https://t.co/wssQGTMydN

What's going on here in this town can't be plain vanilla #bitcoin. You don't pay for coffee in a broken economy that way."
249359,MartyParty,21532.0,2021-06-20,We need to build some sideways support here let the RSI calm the fuck down. What a run for #bitcoin.
249472,Bitcoin Magazine,1111850.0,2021-06-20,"Crusoe Energy’s #Bitcoin mining systems are slashing CO2 emissions from gas flaring by up to 63%.

This is the equivalent of taking 1,700 cars off the road. https://t.co/VhfI5Y2Goc"
249560,Mark Jeffrey ⚡️🚀,42759.0,2021-06-20,"@bensig @bradmillscan @dotkrueger This is about using that UI to help regular people use #Bitcoin, ultimately.

So long as it's truly wrapped BTC and not synthetic, that's a big plus in my opinion."
249724,MartyParty,21532.0,2021-06-20,"Who else got a spicy Future set!!! THis is mine I love it - will try ride it to 40k and take profits.  #bitcoin

🐳🐳🐳🚀🚀🚀🚀🍊🍊🍊🦧🦧🦧🦧🐂🐂🐂🐂🐂"
250093,Delta Investment Tracker,30535.0,2021-06-20,"This is how the top 10 coins performed over the last 3 months:

#Bitcoin is among the losers with #DOT #UNI #LTC. 📉

#DOGE 🐶 is the best performer with 382% gain! #ETH #BNB #ADA #XRP #BCH are also green. 📈 https://t.co/poskyPJj2Y"
250153,Jeff Booth,229367.0,2021-06-20,"@AlanGre16916672 @woonomic The existing system cannot stop printing b/c everything would collapse, so the negative externalities of that printing mean 1) complete control by few or 2) revolution, war, reset. 
#Bitcoin provides a path away from 1 or 2, and to abundance b/c it allows for deflation."
250154,Derek Ross 🌋,5250.0,2021-06-20,Happy Father's Day. The whole reason I stack #Bitcoin is for my children's future. Some day I'll pass on my #BTC holdings to them.
250409,Jeff Booth,229368.0,2021-06-20,"@woonomic Excellent thread @woonomic! 
So important to understand that the case for #Bitcoin is only accelerating rapidly."
250517,IGSquawk,55282.0,2021-06-20,"Crypto update:
#Bitcoin 34900.50 -3.38%
#Ether 2165.29 -2.7%
#BitcoinCash 540.57 -4.59%
#EOS 4.3629 -4.7%
#Litecoin 151.20 -3.34%
#Stellar 0.2921 -0.88%
#Crypto 10 Index 14427 -2.84%
#BTC #ETH #BCH #XLM #LTC"
250518,BTCALT MAXI,19649.0,2021-06-20,"$DOCK / $BTC - Posted the USDT chart yesterday. The BTC one looks even better...

About to break a 3 year long range and one of the only worthy charts in crypto right now imo.

#Bitcoin #Ethereum #DOCK https://t.co/fjHLOmurtU"
250665,Bitcoin News,1444619.0,2021-06-20,"According to local reports, Sichuan #bitcoin miners are shutting down mining operations in the region. https://t.co/RCMzYMF2uf"
250690,CoinFlip Bitcoin ATM 🏧,24697.0,2021-06-20,"Need a last-minute #FathersDay gift? CoinFlip's gift card marketplace allows you to buy gift cards to over 300 businesses with #bitcoin! 

Shop gift cards for Home Depot, Addidas, Dunkin' Donuts, and more with $BTC 👇
https://t.co/t28Ddl3J1e https://t.co/TiRT8fNDny"
250895,Peter Schiff,526082.0,2021-06-20,"@PeterMcCormack @elonmusk @michael_saylor @BarrySilbert I said I thought #Bitcoin could fall to $10K.  Then you offered to bet me with 5 to 1 odds. I didn't accept the offer, but proposed a bet of 10 to 1 odds on Bitcoin hitting $20K. I assume you don't want to accept my offer either. I don't blame you."
250914,We Don’t Have Time,93599.0,2021-06-20,@crowncknight @dwallacewells Impressive! Let's use the green cryptocurrencies out there. #bitcoin is not one of them.
250989,David Gokhshtein,398627.0,2021-06-20,#Bitcoin is fine. https://t.co/ULwudUKwYi
251318,Peter Schiff,526082.0,2021-06-20,@PeterMcCormack @elonmusk @michael_saylor @BarrySilbert What bet did I back out of? If you are referring in 10 to 1 odds on #Bitcoin hitting $20k I'm in.
251976,Eurasia Group,158963.0,2021-06-20,"#ElSalvador has adopted #bitcoin as a legal tender – and other countries could be next. 

@ianbremmer shares his outlook with @CNN’s @jchatterleyCNN.

https://t.co/ejacpG9IjC"
252007,Alistair Milne,100558.0,2021-06-20,My son asked 'Why is his #Bitcoin blue daddy?' which made me fear I had encountered a Bcash'er ... can confirm he was a real Bitcoin'er
252018,🇺🇸Kyle Bass🇺🇸,211787.0,2021-06-20,BitCorn #Bitcoin https://t.co/KAfJ02cZAX
252257,MartyParty,21531.0,2021-06-20,The pattern is bigger than any of us. You either bet early on technology and get wealthy or you bet against technology. This is a simple move executed to perfection by #bitcoin and the market tracing it. https://t.co/rDWtsGna0b
252611,Peter Schiff,526083.0,2021-06-20,"Consider where the price of #Bitcoin would be today if @elonmusk  @michael_saylor, @BarrySilbert and all the other Bitcoin elites and their friends in the financial media hadn’t spent the last six months convincing retail and institutional investors to buy their worthless tokens."
253090,MartyParty,21531.0,2021-06-20,#bitcoin always recovers to the 8 degree market https://t.co/VuiLOuhCw7
253129,Hedgeye,102535.0,2021-06-20,"""This is hopefully a wake-up call for all the happy #Bitcoin enthusiasts who actually believe that this penny arcade version of money could ever survive in a significant way in the government-centric world of money &amp; banking.""

Guest post via @rcwhalen 

https://t.co/5Y4rmIjz4U"
253232,Mark Shaw,17175.0,2021-06-20,If you’re into the whole #Crypto stuff. Check out @unstoppableweb where you can get a personalised domain name. No more copy n paste your different #altcoins addresses to get payments. You can sell your domain name #bitcoin #Ethereum #cryptocurrencies Cheers. Mark.
253375,IGSquawk,55282.0,2021-06-20,"Crypto update:
#Bitcoin 34571.40 -4.29%
#Ether 2126.55 -4.45%
#BitcoinCash 533.52 -5.84%
#EOS 4.3052 -5.96%
#Litecoin 149.49 -4.44%
#Stellar 0.2877 -2.38%
#Crypto 10 Index 14212 -4.3%
#BTC #ETH #BCH #XLM #LTC"
253412,Bitcoin News,1444625.0,2021-06-20,Economist Steve Hanke wants countries to adopt currency boards instead of gravitating toward #bitcoin adoption. https://t.co/kVq2QfIu6z
253488,MOGO,7569.0,2021-06-20,"Tell us you hold #bitcoin without telling us you hold bitcoin. 🤔👇 Show us with some Gifs? #Crypto 

Here's ours: https://t.co/Mvaisn97wS"
253489,Hindustan Times Tech,12442.0,2021-06-20,"Bitcoin and Ether have both been affected by China's crackdown on cryptocurrency mining. Here's what you need to know. 

#Bitcoin #Ether #CryptocurrencyNews
https://t.co/1HZKwaboiA"
253653,MartyParty,21531.0,2021-06-20,#bitcoin bots typically target units of $500
254458,Constance L Hunter,7280.0,2021-07-05,"#Bitcoin is not learning lessons from history, this is only the most recent example. 👇🏻 https://t.co/x7BONrWtDP"
254579,Bitcoin News,1490647.0,2021-07-05,"If all special funds were to allocate the full 20% in #cryptocurrency, it would equate to more than 376 billion euros. #bitcoin https://t.co/H7tojmPis7"
254606,Bitcoin News,1490647.0,2021-07-05,Some equity strategists and portfolio managers say that the price of #bitcoin will be $60K by year-end. #cryptocurrency https://t.co/pywCccJSRz
254991,Kai Greene,313326.0,2021-07-05,All aside - I know the BIG BIG $ is waiting for Bitcoin to fall under 20k and then we shoot upto 80k. I don’t know about them buying maybe in low 20’s but not in 30’s that’s for sure and when #Bitcoin climbs up. We all win!
255241,IGSquawk,55315.0,2021-07-05,"Risk Havens update:
#Oil - WTI (undated) 7581 -0.03%
#Gold 1792 +0.03%
#USDJPY 110.91 -0.05%
#VIX (Undated) 18.49 +0.11%
#Bitcoin  34044.90  +0.57%
#DOW 34827 +0.04%"
255247,Hailey Lennon,50184.0,2021-07-05,Love to see it #bitcoin https://t.co/1IhlEcXKV3
255552,TheStreet,788071.0,2021-07-05,"Latest for financial advisers: #ESG, #Bitcoin, #inflation and more!
https://t.co/ZaZVyz1ggJ"
255566,Bitcoin Magazine,1138434.0,2021-07-05,"Gold Year To Date:  -6.2%
#Bitcoin Year To Date:  +16.2%"
255683,The Wolf Of All Streets,494009.0,2021-07-05,"Mining salt on Twitter during a down market uses more energy than mining #Bitcoin. 

It’s science."
255774,Mikael Pawlo,7682.0,2021-07-05,"Another day, another attack. Centralized, monocultural systems are very hard to maintain. Cash is king, #Bitcoin is King Kong. https://t.co/rIWTaTgwO9"
256025,Voyager,90086.0,2021-07-05,"Get more #Bitcoin for your buck on the #Voyager app 🤑

Earn up to 5.75% interest on $BTC, plus an extra 1% when you #HODL 2,500 $VGX.

Make your #crypto work for you on @investvoyager 💸

Start stacking $BTC: https://t.co/OSytUm4Nr2 https://t.co/47vU4wD6Gc"
256078,Meltem Demir◎rs,191627.0,2021-07-05,"1/ time for my monthly #Bitcoin mining update, apologies for skipping June 

i'm 151 days into my @compass_mining experiment, and i've mined 0.09 bitcoin

🧮 let's whip out the calculator and do some basic math https://t.co/4ClJv4imxj https://t.co/dnZkGSPRBh"
256237,The Wolf Of All Streets,494012.0,2021-07-05,"Did I buy the #Bitcoin dip at 30k 7 weeks ago? 

Yes. 

Did I also buy the dip at 56k a few weeks before that?

Also yes. 

Call me in ten years and we can debate whether that was wise."
256267,The Wolf Of All Streets,494012.0,2021-07-05,"Whales are accumulating #Bitcoin again. 

My market thoughts, delivered straight from my lips to your ear and eye holes. 

https://t.co/k4Qt0V6r3e"
256432,Okcoin,130227.0,2021-07-05,"Taproot should activate in November, and it's bringing a set of very exciting updates to #Bitcoin. https://t.co/SyuzTHJqiT"
256774,IGSquawk,55315.0,2021-07-05,"Crypto update:
#Bitcoin 33832.80 -4.82%
#Ether 2216.35 -5.7%
#BitcoinCash 509.31 -4.5%
#EOS 3.8601 -6.51%
#Litecoin 138.69 -5.06%
#Stellar 0.2583 -3.76%
#Crypto 10 Index 13768 -4.9%
#BTC #ETH #BCH #XLM #LTC"
256837,Lisa Ann,1296476.0,2021-07-05,Are you all in on the #NBAChampionship? Get in the action with me @BovadaOfficial with your #Bitcoin -I got a bonus code just for you: LISA250BV #sportsbetting https://t.co/5yG0dKTrsT
257360,"Doug Hogue ,( EARN & LEARN )",13864.0,2021-07-05,"As I said in daily review Bitcoin tested bottom of the range. If you were looking for maximum bullish candle BTC just formed it at 1H. 

Yes, its just 1H. 
Yes, yesterday chart made lower high.

Also it looks great and 4H in 1 hour has a chance to look good too.

 #BTC #Bitcoin https://t.co/fY705R2h6r"
257638,MartyParty,22093.0,2021-07-05,"Event July 7-8 everyone’s coming 

#bitcoin https://t.co/4IwtHwIbEb"
257877,Lisa Ann,1296476.0,2021-07-05,"Saturday Night is Fight Night with Poirier vs McGregor 3 #UFC264 - Get in the action with me using my #bitcoin bonus code @BovadaOfficial #Bovada
LISA250BV https://t.co/5lU8Cwp5if"
258111,Mike Sarasti,4103.0,2021-07-05,Look at that! @jack pointing to the #Bitcoin white paper link we posted on @CityofMiami website in Jan. @FrancisSuarez @chessbuzz @WinstonOnoWales https://t.co/9WWcwGUYUC https://t.co/MfgOC4qN1n
258709,Musketon,11998.0,2021-07-05,"Elon Musk having fun on the Bitcoin Terror rollercoaster. Will add more detail and textures over the next few days. 

#nft #nfts #NFTCommunity #cryptoart #bitcoin #elonmusk https://t.co/ff92CCOXzB"
258919,David Lin,7364.0,2021-07-05,"#Ethereum “flippening” the hypothetical scenario in which the Ethereum overtakes #Bitcoin as the world’s largest #cryptocurrency, is already happening now, said @Mashinsky , CEO of @CelsiusNetwork 

Full interview: https://t.co/PYPSelgnGq

@KitcoNewsNOW https://t.co/jykI6ejN02"
259067,Lyndon Wood ✌️👽🙏,96409.0,2021-07-05,Will #Bitcoin #cryptocurrency be something Governments will have to live with just like we should be with ConVid ?
259091,Investing.com,522678.0,2021-07-05,"UPDATE 🚨 #Bitcoin -4%

Follow LIVE! 👉 https://t.co/EARJmhHDAi https://t.co/FCsK3yyECO"
259251,MOGO,7589.0,2021-07-05,"No holds. No '3-business day' wait. You can now withdraw your rewards instantly! 

When you earn 2% cashback with your MogoCard, you can keep it invested as #bitcoin—or cash out in seconds. Your money, your call. 

Order your free MogoCard to get started: https://t.co/CC6getCsYK https://t.co/jTbTmAzWqj"
259795,EQONEX,12190.0,2021-07-05,"As for technical analysis, #Bitcoin put in a strong weekend session, but the bulls couldn't manage to test 36.4K. 

The bears took note, and #BTC returned to test support today, with 33.8K currently holding ahead of further potential downside that would target 32.2K. https://t.co/LxHBJNiXe0"
259797,EQONEX,12190.0,2021-07-05,Maybe the moves from China (which reduced the amount of hash power generated by Chinese miners) are actually the last pieces of the jigsaw in order for the SEC to approve the first #Bitcoin EFT?
259799,EQONEX,12190.0,2021-07-05,So what news does #Bitcoin need to shake off the bears? How about this comment from SEC commissioner Hester Peirce:
259801,EQONEX,12190.0,2021-07-05,"The 28% reduction in difficulty basically means miners will now receive extra #Bitcoin for their efforts: what returned 15 last week, will return 20 this week.

In reality, the competition for that #BTC will increase as previously non-profitable mining rigs return to the fold."
259804,EQONEX,12190.0,2021-07-05,"#DailyBTCAnalysis
#Bitcoin performed well this weekend, buoyed by the record drop in the difficulty adjustment on Saturday.

$EQOS.
https://t.co/q3c6lzSCeb"
261218,Dave Lucas,15602.0,2021-07-05,Here’s your daily dose of #Bitcoin FUD ⁦@CryptosR_Us⁩  https://t.co/sCYvOlR7ky
261402,Alistair Milne,101195.0,2021-07-05,#Bitcoin is unfairly cheap again https://t.co/5H6zeOVPUP
261851,CoinMarketCap,2160209.0,2021-07-05,"ETH Just Hit a Two-Week High 🚀

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #Shib

https://t.co/Deew9KDmz7 https://t.co/CVCHiXAixd"
261940,Nuclear Energy Inst.,47835.0,2021-07-05,"As demand grows for cryptocurrencies including #Bitcoin, the #cryptocurrency industry will require a reliable, #carbonfree partner to meet its enormous energy demand.
#Nuclear energy is that optimal partner.

https://t.co/lcJlHFdcz3 https://t.co/gFnd89Qu1J"
262303,David Gokhshtein,402936.0,2021-07-05,Funny how the banks are telling you want to do with your money but themselves are buying up bags of #Bitcoin and $ETH.
262447,SkrillCrypto,2832.0,2021-07-05,"Here's how many #Bitcoin addresses there are and how many are in use. 
But as for how many people are using #Bitcoin? We'll never know.... 

Source 📸 : https://t.co/0VQHyzrXA5 https://t.co/scNIyd7jC4"
262531,BloombergQuint,235526.0,2021-07-05,"#Bitcoin started off the week on the backfoot after a recovery over the weekend proved fleeting.
https://t.co/tyO8ojSJzU"
262663,Jeff Booth,231533.0,2021-07-05,"@lexfridman #Bitcoin is a newer thing that allows the accelerating abundance gained from our knowledge to be transferred to the broadest possible audience versus concentrated in the hands of few. 
Because of that, it might be humanity's greatest invention."
262931,MOGO,7589.0,2021-07-05,"Craig Wright, purportedly Satoshi Nakamoto, wins case against https://t.co/K7UyuubXGo to remove BTC whitepaper. https://t.co/csL8I7KS2v 

#bitcoin #crypto"
263047,Paxful,107336.0,2021-07-05,From our #Bitcoin Believer community to yours! Where are you from?? Let us know👇 https://t.co/kGTX1Vjq62
263245,Bitcoin Magazine,1138457.0,2021-07-05,"What is #Bitcoin?

If you're new to Bitcoin or know somebody who is, we have the resources to help you out!

https://t.co/Li450CdyH1 https://t.co/0s8hGSUdeO"
263638,StatMuse,180343.0,2021-07-05,"Money Illustrations Monday

$MSTR
$ME
$USD
#Bitcoin 

➡️ https://t.co/TDY43lQgXE https://t.co/hwOc716ykI"
263919,The Guardian Nigeria,2165330.0,2021-07-05,"As some stock markets across the globe close for the day, and trading continues in others, here are the top gainers as of 4:25 PM (WAT). ⁣⁣⁣⁣⁣⁣
⁣⁣
#InvestmentWatch #Bitcoin #Stocks #Tech #GuardianBusiness #Business #Shares #StockMarket #TheGuardianNg https://t.co/8Ij1u6LlEj"
264061,Kraken Exchange,730133.0,2021-07-05,"Interested in #Bitcoin? Start your research using our Learn Center ☁️

🟪 Beginner’s guide: https://t.co/PXB7g2zXoI
🟨 How to buy: https://t.co/SVdkTyVxHk https://t.co/sm1duJr3bH"
264065,TBT,60646.0,2021-07-05,"Our TBT 2021 Bracket Challenge is OPEN &amp; FREE to enter 🚀

1st place: One #bitcoin 
2nd place: One #ethereum
3rd place: One #dogecoin

ENTER NOW: https://t.co/zVWNzdyhpX https://t.co/XVhYWwyr2A"
264196,Kyle Hill,9843.0,2021-07-05,"#Bitcoin has value if governments fail, but fiat money does not."
264253,Peter McItsComingHome 🏴󠁧󠁢󠁥󠁮󠁧󠁿,314916.0,2021-07-05,@acityinohio Planet Kashyyyk is considering making #bitcoin legal tender
264435,IGSquawk,55315.0,2021-07-05,"Crypto update:
#Bitcoin 33687.30 -5.23%
#Ether 2222.10 -5.46%
#BitcoinCash 503.77 -5.54%
#EOS 3.8348 -7.12%
#Litecoin 137.10 -6.15%
#Stellar 0.2547 -5.1%
#Crypto 10 Index 13703 -5.35%
#BTC #ETH #BCH #XLM #LTC"
264583,The Wolf Of All Streets,494024.0,2021-07-05,"Whales are buying up that sweet, sweet #Bitcoin on a level that we have not seen in months.

Seems important, right? RIGHT?

https://t.co/G71ZYq01QM"
264826,CoinMarketCap,2160217.0,2021-07-05,"REvil Ransomware Group Strikes Again 🚨

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #Shib

https://t.co/37EIw9aWoI"
264911,Herbert R. Sim,152206.0,2021-07-05,"Real gold is not afraid of 🔥
#Bitcoin is living testament of that.

The good cryptocurrencies will be here to stay, while many others crack under market pressures #disappear after.

If the crypto has good long term fundamentals then #HODL might prove to be the best strategy 💎🙌 https://t.co/5WneueL1LQ"
264915,Jeff Booth,231534.0,2021-07-05,"In my opinion, it is structurally impossible to transition the monetary system today without concentrating all power in the hands of very few and/or destroying our planet. 

That is why I #Bitcoin 

If you believe I'm wrong, please use 1st principles to show me why."
265080,Dave Oancea,69575.0,2021-07-05,"WILL MY PREDICTION OF REACHING BITCOIN UNDER 30K 3X THIS SUMMER BE RIGHT. SO FAR ITS HAPPENED TWICE. 
#vegasdave #goat #bitcoin #cardano #cryptocurrencies #etherium #Cryptocurency #ada https://t.co/u45RZesA6E"
266039,Forbes Middle East,4465.0,2021-07-05,"Russian-speaking #hackers are demanding $70 million in #bitcoin as they claim responsibility for a massive ransomware attack over the holiday weekend that hit 200 US firms and hundreds more worldwide.
https://t.co/B7WYO9RG04"
266262,Sven Henrich,280237.0,2021-07-05,"#Bitcoin update: Another lower high just below the 50MA. Bear flag not invalidated yet, trying to hang on to support. If the flag sustains a break risk is retest of lows or new lows. 
Last 50MA tag was in May, price needs to sustain move above to change the dynamic. https://t.co/JrKouHn4yB"
266326,CZ 🔶 Binance,2977717.0,2021-07-05,"#bitcoin is so boring, as most great things are."
266372,Bitcoin News,1490703.0,2021-07-05,"Around 4,000 institutional funds with almost 2 trillion euros in assets under management in Germany can now invest 20% of their portfolios in #cryptocurrency, including #bitcoin. https://t.co/H7tojmPis7"
266434,eToro US,37539.0,2021-07-05,"We’re still only watching the previews, the movie hasn’t even started yet. #bitcoin"
266748,Relai 🇨🇭,4199.0,2021-07-05,#bitcoin was the answer all along. https://t.co/F5y3JHdqOH
266949,IG Bank,2434.0,2021-07-05,"#Bitcoin was able to maintain itself above the psychologically important $30,000 mark over the weekend. This development could indicate that traders expect fewer negative headlines in the coming weeks. #IGBank #Trading https://t.co/dloSrDLGHb"
267292,David Gokhshtein,402943.0,2021-07-05,Super bullish on #Bitcoin.
267536,Christophe Barraud🛢,89038.0,2021-07-05,"⚠ #Crypto Brief ⚠

#Bitcoinnews #EthereumNews #XBT #XET #NFT

🇨🇳 *Another major #Bitcoin mining group is moving out of #China 
*Bitcoin network undergoes largest difficulty drop ever by nearly 28%
...

https://t.co/Eq3kvvNpXv"
267802,D&C Police Cyber,1998.0,2021-07-05,"The gang behind a ""colossal"" #ransomware attack has demanded $70m paid in #Bitcoin in return for a ""universal decryptor"" that it says will unlock the files of all victims.
#CyberAttack #CyberSecurity #Cybercrime #REvil #Cryptocurrency
https://t.co/jK11rb5kyj"
267875,CoinMarketCap,2160072.0,2021-07-05,"Wright's Lawyers 'Satisfied' He's Satoshi 😲

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #Ethereum #Shib

https://t.co/aukTrhsPre"
268017,Alistair Milne,101196.0,2021-07-05,"Reasons why #Bitcoin maximalists exist, number 2643: https://t.co/m7FtreZXMI"
268480,Relai 🇨🇭,4199.0,2021-07-05,"Protest peacefully, buy #Bitcoin."
268496,OKEx,454812.0,2021-07-05,"#MondayMotivation 💪 @CynthiaMLummis

Renewable energy sources such as the volcano 🌋 in El Salvador, redesigned mining chips and even the China ban on coal-powered mining are all creating a more sustainable mining environment for #Bitcoin &amp; #crypto. https://t.co/avWswbePfi"
268508,"Doug Hogue ,( EARN & LEARN )",13864.0,2021-07-05,"#Bitcoin is having a weekly pullback. Daily candle is now trading bearish. It was expected, soon bulls will come back. $43,000 is the next major resistance zone and above $37,200 it will move a quicker,though Bitcoin is in a slower zone where we should not expect any massive move"
268763,Jameson Lopp,322186.0,2021-07-05,"#Bitcoin has established a stable, global, opt-in jurisdiction for the defense of property rights."
269073,Musketon,11997.0,2021-07-05,"Elon Musk riding the Bitcoin Rollercoaster. Next step adding details and textures. 

#nft #nfts #cryptoart #elonmusk #NFTCommunity #Bitcoin https://t.co/D4iFsc65KW"
269517,Bitcoin Magazine,1138471.0,2021-07-05,"“#Bitcoin is a tool that could spread American values more effectively than any war or intervention."" – @faisalalmutar"
269603,Michael Saylor,1341457.0,2021-07-05,#Bitcoin will remain the land of the free only so long as it is the home of the brave.
269617,CNBC-TV18,941715.0,2021-07-05,"The algorithm adjustment took effect on Saturday. #bitcoinmining #Bitcoin 
https://t.co/INTUia2rF0"
269841,Angie Lau,16557.0,2021-07-05,"According to Alvin Lee of DeGate DAO, being ‘crypto native’ involves more than using #Bitcoin and DeFi products. It’s about sharing core values like freedom and inclusion.
https://t.co/UXMVyKejvC"
270028,ImmuniWeb,8987.0,2021-07-05,#Bitcoin #cyberattacks surge following rising demand and increasing price of bitcoin: https://t.co/mob8Jn1AkM #cryptocurrency
270066,PDAX,2781.0,2021-07-05,"Make some noise because this week, we’re all about the OG of crypto - BITCOIN! Here’s a quick look at the most famous crypto that started it all.

Download the #PDAX mobile app and buy #bitcoin for as low as PHP 50 today!

📌 https://t.co/3jhaM2TciL https://t.co/N8xFe3jxyI"
270347,Jay Gould,21776.0,2021-07-05,Happy Fourth of July #Bitcoin https://t.co/BBWOHMrYSe
270800,The Wolf Of All Streets,494039.0,2021-07-05,"$BTC

#Bitcoin is playing the levels like a champ.

Rejected exactly at the range EQ yesterday, bouncing exactly at local support today. https://t.co/9AwisuxeUu"
270894,The Wolf Of All Streets,494039.0,2021-07-05,"The price of #Bitcoin dropped over 50% in a matter of weeks and China banned mining, which accounted for roughly 60% of the hashrate... and the network is unaffected. 

No bailouts, assistance from a government or manipulation required.

Just the free market being free."
271057,Masters of Scale,27755.0,2021-07-05,"How sales tactics, tech &amp; #Bitcoin are fueling generosity and changing lives at @charitywater – with lessons for every business. Thread from @rsafian's new episode with founder @scottharrison: https://t.co/LGiOnYje0R"
271158,The Wolf Of All Streets,494040.0,2021-07-05,"My daily #Bitcoin mining revenue jumped about 50% yesterday after the difficulty adjustment. 

Sweet."
271281,CoinSwitch Kuber,44937.0,2021-07-05,"India's obsession with gold isn't something unheard of. Households in India own approx. 25,000 tons of precious metal. An obsession so wild, only something unique can replace it. Crypto, perhaps?
.
.
.
.
#crypto #bitcoin #coinswitch #cryptocurrency #gold #finance #indiadigital"
271296,The Independent,3562873.0,2021-07-05,#Bitcoin ‘whales’ hint at massive gains – follow live https://t.co/HeW94e6kzZ
271305,Nick Cawley 💙,6209.0,2021-07-05,"Strong rebound for ETH/BTC spread from 550/560 area...#eth #ethereum #btc #bitcoin @DailyFX 
Chart via @IGcom https://t.co/BVFZnDrfvw"
271885,Pensions Expert,11701.0,2021-07-05,"Research from @CoreData_UK shows almost half of millennials want to invest at least part of their pension in #cryptocurrencies such as #bitcoin. Experts, however, have warned that cryptocurrencies remain a long way off being a viable investment option - https://t.co/QLRXZUP2NP https://t.co/WDK25Z0RiV"
271914,BtcTurk | PRO,99430.0,2021-07-05,"Price data of Turkish Lira pairs on #btcturkpro

Trade #Bitcoin and cryptocurrencies professionally on BtcTurk | PRO website and mobile app 👇

📲 iOS: https://t.co/vSqmH7yjnd
📲 Android: https://t.co/pGUt8Seguf
💻 Web: https://t.co/fAUfWZlXZJ https://t.co/vNm1P6ZWKV"
